an_iter,KL_loss,attr_loss,recn_loss,net_loss
7000,0.0024715532,0.0,-70.22423,-70.22671
7100,0.0025520467,0.0,-73.174355,-73.1769
7200,0.0035684877,0.0,-70.089935,-70.0935
7300,0.0029157014,0.0,-73.20413,-73.207054
7400,0.0026557958,0.0,-71.09369,-71.09636
7500,0.0019761175,0.0,-69.49329,-69.49527
7600,0.0027541036,0.0,-68.97132,-68.974075
7700,0.0022821084,0.0,-70.0472,-70.049484
7800,0.0022490262,0.0,-68.97634,-68.97859
7900,0.0027551434,0.0,-69.462746,-69.46549
8000,0.001773574,0.0,-68.590866,-68.59263
8100,0.0022381258,0.0,-70.53416,-70.5364
8200,0.0029654843,0.0,-71.95066,-71.95363
8300,0.0025580747,0.0,-73.91442,-73.91697
8400,0.0018059927,0.0,-69.98291,-69.98471
8500,0.0014776882,0.0,-70.486595,-70.48807
8600,0.0022083393,0.0,-69.58866,-69.59087
8700,0.0036118533,0.0,-71.78909,-71.7927
8800,0.0016439345,0.0,-68.263885,-68.26553
8900,0.0013591638,0.0,-72.27631,-72.277664
9000,0.003107301,0.0,-69.95637,-69.95947
9100,0.0018031779,0.0,-70.351746,-70.35355
9200,0.0015487602,0.0,-70.93362,-70.935165
9300,0.0021012565,0.0,-65.42252,-65.42462
9400,0.0032665404,0.0,-68.38713,-68.3904
9500,0.0022003797,0.0,-69.914406,-69.9166
9600,0.00311964,0.0,-70.68609,-70.68919
9700,0.0019190302,0.0,-68.98689,-68.9888
9800,0.002437952,0.0,-70.12906,-70.13149
9900,0.0032964447,0.0,-72.57006,-72.57336
10000,0.0046317335,0.0,-71.79211,-71.796745
10100,0.0016425871,0.0,-70.59529,-70.59694
10200,0.0025917122,0.0,-67.50881,-67.5114
10300,0.0017479062,0.0,-70.4853,-70.487045
10400,0.0017628721,0.0,-67.61215,-67.6139
10500,0.0016263553,0.0,-70.816795,-70.81843
10600,0.002613141,0.0,-71.441956,-71.44457
10700,0.0019999733,0.0,-68.61229,-68.61429
10800,0.002714926,0.0,-69.15056,-69.153275
10900,0.001802075,0.0,-70.29334,-70.295135
11000,0.001912578,0.0,-67.78075,-67.78267
11100,0.0022801105,0.0,-70.30686,-70.30914
11200,0.0015475297,0.0,-71.83081,-71.83236
11300,0.0017822951,0.0,-71.36287,-71.364655
11400,0.0030518677,0.0,-69.9455,-69.948555
11500,0.0025179374,0.0,-68.501595,-68.50411
11600,0.0017799846,0.0,-71.93481,-71.936584
11700,0.0021260395,0.0,-68.608475,-68.61059
11800,0.0014683721,0.0,-70.50474,-70.5062
11900,0.0027768025,0.0,-70.61406,-70.61684
12000,0.002550095,0.0,-67.72724,-67.72979
12100,0.0021470666,0.0,-68.39121,-68.39335
12200,0.0021547566,0.0,-67.155754,-67.1579
12300,0.0021813707,0.0,-69.19731,-69.1995
12400,0.0021028565,0.0,-67.16988,-67.17198
12500,0.0014834463,0.0,-71.9925,-71.99398
12600,0.0012814439,0.0,-65.31898,-65.32027
12700,0.0016029832,0.0,-70.76166,-70.76326
12800,0.0027341289,0.0,-68.35952,-68.36225
12900,0.0039203907,0.0,-67.485794,-67.48972
13000,0.003027009,0.0,-68.26311,-68.266136
13100,0.0033222851,0.0,-67.431595,-67.43493
13200,0.0019244435,0.0,-67.24572,-67.24765
13300,0.0017671004,0.0,-67.892365,-67.894135
13400,0.0024198163,0.0,-68.766426,-68.768845
13500,0.0031390528,0.0,-71.32407,-71.32722
13600,0.0015080527,0.0,-66.27648,-66.27799
13700,0.0020388102,0.0,-68.44391,-68.44595
13800,0.002028388,0.0,-69.36216,-69.3642
13900,0.0018227753,0.0,-70.4281,-70.42993
14000,0.0021003159,0.0,-68.38322,-68.385315
14100,0.002085223,0.0,-65.79889,-65.80097
14200,0.0014073155,0.0,-68.20047,-68.20188
14300,0.002301513,0.0,-67.6927,-67.69499
14400,0.0019032401,0.0,-67.36296,-67.36486
14500,0.0025407814,0.0,-67.96487,-67.9674
14600,0.001705044,0.0,-69.64444,-69.64615
14700,0.002829925,0.0,-68.76422,-68.76706
14800,0.002463074,0.0,-67.17062,-67.17309
14900,0.0032964877,0.0,-68.161575,-68.164856
15000,0.0017643676,0.0,-68.54123,-68.54299
15100,0.0017047435,0.0,-65.117035,-65.118744
15200,0.0028955145,0.0,-71.223335,-71.22623
15300,0.0019040003,0.0,-68.94849,-68.95039
15400,0.0031023188,0.0,-70.24777,-70.25088
15500,0.0016806596,0.0,-69.539696,-69.541374
15600,0.0019339377,0.0,-66.80289,-66.804825
15700,0.0017028096,0.0,-67.697044,-67.698746
15800,0.0017006279,0.0,-68.03137,-68.03307
15900,0.0031633258,0.0,-67.98948,-67.99264
16000,0.0022142113,0.0,-66.33797,-66.34018
16100,0.0025189319,0.0,-68.89725,-68.89977
16200,0.002081181,0.0,-68.75368,-68.75575
16300,0.0013446296,0.0,-70.16731,-70.168655
16400,0.0017238018,0.0,-69.33454,-69.336266
16500,0.002827164,0.0,-67.004395,-67.007225
16600,0.0024356195,0.0,-69.20511,-69.20755
16700,0.0018098688,0.0,-68.190704,-68.19253
16800,0.0017314377,0.0,-70.17373,-70.175446
16900,0.0023723468,0.0,-67.09788,-67.10025
17000,0.0027706595,0.0,-70.4093,-70.41207
17100,0.002961266,0.0,-66.76337,-66.76632
17200,0.004573423,0.0,-68.81914,-68.82371
17300,0.0015803728,0.0,-68.99313,-68.994705
17400,0.0035964295,0.0,-73.53215,-73.53574
17500,0.0021411264,0.0,-67.65253,-67.65468
17600,0.0025882123,0.0,-68.80309,-68.80568
17700,0.0023257658,0.0,-70.77417,-70.77648
17800,0.0014951745,0.0,-67.65596,-67.65746
17900,0.0016171235,0.0,-68.97399,-68.97561
18000,0.0015118158,0.0,-68.621216,-68.62273
18100,0.0024047003,0.0,-71.61835,-71.62076
18200,0.0018229133,0.0,-66.520775,-66.52259
18300,0.002192597,0.0,-67.04267,-67.04486
18400,0.0017945465,0.0,-70.481125,-70.48292
18500,0.0018603742,0.0,-71.10361,-71.10546
18600,0.002121506,0.0,-69.26352,-69.26565
18700,0.0019483307,0.0,-68.53465,-68.5366
18800,0.0032435996,0.0,-68.14584,-68.149086
18900,0.0028083483,0.0,-66.40504,-66.407845
19000,0.0028365073,0.0,-67.92028,-67.92313
19100,0.0015078693,0.0,-67.89407,-67.895584
19200,0.0015534353,0.0,-68.34951,-68.35105
19300,0.0012526965,0.0,-69.68585,-69.6871
19400,0.0028920854,0.0,-71.34011,-71.34301
19500,0.0020827386,0.0,-71.23769,-71.23978
19600,0.0018854386,0.0,-66.42516,-66.42705
19700,0.0014938563,0.0,-71.38418,-71.385666
19800,0.0010178384,0.0,-66.55283,-66.55386
19900,0.002097414,0.0,-66.4786,-66.48069
20000,0.0016436783,0.0,-68.074234,-68.07588
20100,0.0024029561,0.0,-68.74583,-68.74823
20200,0.0034894347,0.0,-67.54546,-67.54896
20300,0.003487885,0.0,-70.69814,-70.70162
20400,0.0023057417,0.0,-67.67914,-67.68145
20500,0.002416899,0.0,-67.91522,-67.91764
20600,0.003226968,0.0,-67.52325,-67.526474
20700,0.0017235035,0.0,-69.07337,-69.075096
20800,0.0031865577,0.0,-68.590324,-68.59351
20900,0.0015499229,0.0,-70.85465,-70.85621
21000,0.0015453052,0.0,-67.88723,-67.88877
21100,0.001966051,0.0,-69.1564,-69.15837
21200,0.002376958,0.0,-71.82715,-71.82953
21300,0.0013936231,0.0,-69.34749,-69.348885
21400,0.0016655177,0.0,-69.60857,-69.61022
21500,0.0017213243,0.0,-66.94812,-66.94984
21600,0.001811819,0.0,-71.0858,-71.08761
21700,0.0032447996,0.0,-68.19321,-68.19645
21800,0.0034250107,0.0,-68.32008,-68.32352
21900,0.0019078738,0.0,-68.08214,-68.084045
22000,0.0018236532,0.0,-68.41114,-68.41297
22100,0.0022143754,0.0,-66.68392,-66.686134
22200,0.003544372,0.0,-66.50629,-66.50984
22300,0.0013868788,0.0,-68.51068,-68.51208
22400,0.002318542,0.0,-70.676414,-70.67872
22500,0.0021027387,0.0,-67.88607,-67.88818
22600,0.002337533,0.0,-69.54329,-69.54562
22700,0.0029440015,0.0,-70.425476,-70.42842
22800,0.0033269369,0.0,-72.116325,-72.11965
22900,0.0038854897,0.0,-70.16405,-70.16794
