an_iter,KL_loss,attr_loss,recn_loss,net_loss
98250,1.3104157,3.8375297,-541.97845,-543.2888
99000,1.5712641,3.6908786,-540.37866,-541.95
99750,1.4886622,3.8089838,-543.7825,-545.2711
100500,1.3458846,3.8633416,-542.35693,-543.7029
101250,1.3924956,3.7663991,-542.424,-543.8166
102000,1.7538661,3.8434439,-540.9109,-542.6647
102750,1.4135861,3.5760784,-541.50073,-542.9144
103500,1.4612982,3.7314856,-540.9306,-542.39185
104250,1.238375,3.7565823,-541.5902,-542.8286
105000,1.4128963,3.6746457,-541.7475,-543.1604
105750,1.6617448,3.7912774,-540.7617,-542.42346
106500,1.3439945,3.7082446,-542.11597,-543.45984
107250,1.4152062,3.8398697,-543.9099,-545.32513
108000,1.4689207,3.7257788,-540.878,-542.34705
108750,1.4551736,3.7900858,-541.2735,-542.72864
109500,1.4697899,3.9470425,-544.7798,-546.24963
110250,1.5056006,3.853063,-541.72034,-543.22595
111000,1.4435823,3.781359,-542.1438,-543.5874
111750,1.3319979,3.934805,-543.1027,-544.4347
112500,1.5800036,3.708757,-540.6792,-542.2593
113250,1.5432411,3.7308586,-543.308,-544.85126
114000,1.3895723,3.8210146,-541.3012,-542.6907
114750,1.471955,3.857972,-541.969,-543.44104
115500,1.2917905,3.8241894,-545.97784,-547.2696
116250,1.3925356,3.7080865,-541.05194,-542.44446
117000,1.3504409,3.788411,-542.57416,-543.9246
117750,1.4648688,3.8956878,-540.30347,-541.7683
118500,1.3596092,3.8923984,-542.4131,-543.7727
119250,1.38877,3.7153175,-541.811,-543.1997
120000,1.4884598,3.529582,-542.3997,-543.8882
120750,1.4059682,3.7897646,-540.2964,-541.7024
121500,1.3178246,3.7030587,-541.4554,-542.77313
122250,1.4474063,3.7819693,-542.02057,-543.468
123000,1.2107365,3.9840503,-543.7494,-544.96014
123750,1.3597432,3.834705,-542.55,-543.9098
124500,1.129008,3.8209577,-542.0812,-543.21014
125250,1.4155463,3.6975205,-542.9059,-544.3215
126000,1.6650578,3.9811256,-547.1318,-548.7968
126750,1.4203295,3.7235737,-542.48035,-543.9007
127500,1.477498,3.7964633,-543.4573,-544.9348
128250,1.6403748,3.850501,-542.55896,-544.1993
129000,1.2287412,3.854722,-544.20874,-545.43744
129750,1.466295,3.6891696,-542.31256,-543.7788
130500,1.4476482,3.7726328,-540.6816,-542.12915
131250,1.3950771,3.8608656,-542.36664,-543.7618
132000,1.4722635,3.874174,-541.2819,-542.75415
132750,1.1827457,3.6476603,-543.67615,-544.85876
133500,1.2510288,3.6330597,-540.93115,-542.1822
134250,1.6824234,3.7222757,-540.21533,-541.8978
135000,1.3648081,3.7462225,-541.64215,-543.007
135750,1.282066,3.8522854,-546.5011,-547.7832
136500,1.2402277,3.905405,-541.9644,-543.2046
137250,1.2152703,3.8258972,-543.22833,-544.4436
138000,1.4501097,3.7887444,-541.081,-542.53107
138750,1.3209301,3.7152057,-542.5347,-543.85565
139500,1.6010284,3.5961185,-540.4737,-542.0747
140250,1.2066717,3.9243047,-543.72955,-544.93616
141000,1.5837266,3.80897,-540.72076,-542.3045
141750,1.2711036,3.6922774,-542.5863,-543.8575
142500,1.4908953,3.6643476,-544.94025,-546.43115
143250,1.2357005,3.8905282,-542.1628,-543.3985
144000,1.373333,3.7268827,-544.8784,-546.2518
144750,1.4044522,3.6664796,-540.57135,-541.9758
145500,1.2461194,3.8187125,-541.7082,-542.9543
146250,1.4714421,3.7112226,-542.59283,-544.0643
147000,1.4265618,3.9033875,-540.98724,-542.4138
147750,1.312009,3.802616,-542.89545,-544.20746
148500,1.3957953,3.7968488,-541.2497,-542.64545
149250,1.20963,3.913545,-542.54596,-543.7556
150000,1.528281,3.6309793,-540.8777,-542.406
150750,1.6127641,3.7047653,-545.6062,-547.219
151500,1.3275843,3.9410849,-541.83,-543.1576
152250,1.6872412,3.752276,-541.507,-543.1943
153000,1.2384856,3.7532275,-542.1511,-543.3896
153750,1.2584965,3.766809,-542.4197,-543.6782
154500,1.4810024,3.8004415,-542.9778,-544.45874
155250,1.3707685,3.772072,-541.63556,-543.0063
156000,1.4030074,3.7623305,-540.7037,-542.1066
156750,1.6093647,3.828369,-540.89636,-542.5057
157500,1.2213628,3.812369,-541.1457,-542.367
158250,1.4176062,3.8917103,-541.0424,-542.45996
159000,1.5205846,3.7952688,-543.0952,-544.6157
159750,1.3293386,3.8623736,-542.9113,-544.2406
160500,1.4330722,3.7948337,-541.2357,-542.66876
161250,1.2974445,3.7135882,-542.0785,-543.376
162000,1.4748175,3.9160447,-547.13983,-548.6146
162750,1.4129996,3.7622437,-541.3004,-542.7134
163500,1.3786347,3.7919607,-543.52795,-544.9065
164250,1.6327924,3.8981028,-540.8732,-542.506
165000,1.6523639,3.630525,-540.12573,-541.77814
165750,1.1999574,3.6824296,-544.54535,-545.7453
166500,1.48733,3.6443865,-541.2356,-542.7229
167250,1.5379364,3.8488202,-546.07947,-547.61743
168000,1.3598212,3.8346832,-541.79047,-543.1502
168750,1.4587942,3.7404342,-541.42706,-542.88586
169500,1.5040623,3.7973537,-542.21796,-543.72205
170250,1.3132793,3.838449,-543.1803,-544.4935
171000,1.319441,3.8350434,-544.1707,-545.49023
171750,1.466374,3.7310114,-541.02435,-542.4907
172500,1.5567682,3.6613462,-542.2353,-543.7921
173250,1.4955428,3.8260596,-541.94507,-543.4406
174000,1.3740042,3.89675,-542.3775,-543.75146
174750,1.2748022,3.7795837,-541.54034,-542.8152
175500,1.401294,3.8290157,-541.1801,-542.58136
176250,1.2683339,3.7899399,-542.22455,-543.49286
177000,1.4428432,3.8001428,-542.2877,-543.7306
177750,1.5763526,3.6836326,-539.90607,-541.48236
178500,1.2950578,3.7519991,-541.2628,-542.5579
179250,1.4145448,3.7761106,-541.05054,-542.465
180000,1.3576065,3.8609667,-543.73627,-545.09393
180750,1.5554607,3.6670773,-542.37885,-543.9343
181500,1.3903809,3.9743662,-542.9038,-544.29425
182250,1.2505835,3.7913053,-541.8476,-543.0982
183000,1.5405823,3.7787018,-543.04443,-544.58496
183750,1.4369955,3.79318,-542.4984,-543.93536
184500,1.4952244,3.7341504,-540.0518,-541.54706
185250,1.4160461,3.748909,-541.4006,-542.8166
186000,1.5936395,3.7626557,-541.14233,-542.73596
186750,1.542967,3.7350168,-541.4724,-543.0154
187500,1.4108276,3.7487023,-542.6393,-544.0502
188250,1.4656667,3.7904346,-541.85205,-543.3177
189000,1.2830013,3.7406366,-542.20685,-543.48987
189750,1.4896497,3.879203,-541.32513,-542.8148
190500,1.7271016,3.6930544,-542.44775,-544.17487
191250,1.4953328,3.850283,-541.6283,-543.12366
192000,1.310728,3.683209,-541.13245,-542.4432
192750,1.5171486,3.8035057,-541.2118,-542.72894
193500,1.3703772,3.8767393,-543.2353,-544.60565
194250,1.5610384,3.8282752,-543.8296,-545.39056
195000,1.4335524,3.9039721,-541.1193,-542.5529
195750,1.405806,3.9099047,-541.62744,-543.03326
196500,1.2419457,3.829616,-543.5433,-544.7853
197250,1.4579494,3.6925383,-543.60333,-545.0612
198000,1.4428205,3.9246743,-543.6553,-545.098
198750,1.4199891,3.7100646,-540.5406,-541.96063
199500,1.3884406,3.68446,-540.8835,-542.272
200250,1.1352758,3.7221777,-541.96606,-543.1013
201000,1.1670383,3.6352673,-541.9851,-543.15216
201750,1.3078705,3.8735435,-542.40576,-543.7136
202500,1.3340254,3.7435455,-541.1495,-542.48346
203250,1.2584314,3.7889106,-546.9716,-548.23
204000,1.33042,3.7426474,-541.0363,-542.3667
204750,1.3023474,3.6540432,-555.8363,-557.1386
205500,1.4119849,3.6474657,-541.9323,-543.3443
206250,1.4367766,3.7129922,-541.4529,-542.8897
207000,1.3205817,3.841601,-540.87897,-542.1996
207750,1.3924975,3.7139454,-540.7293,-542.1218
208500,1.4931076,3.7892096,-541.1768,-542.66986
209250,1.3595995,3.9230182,-542.06226,-543.4218
210000,1.27272,3.6957507,-541.3173,-542.59
210750,1.3403107,3.6845713,-542.31006,-543.6504
211500,1.3020564,3.8117461,-542.04956,-543.3515
212250,1.2693976,3.7378488,-541.3329,-542.60223
213000,1.3259599,3.7442832,-542.946,-544.272
213750,1.3972474,3.7628736,-541.84985,-543.24725
214500,1.413568,3.9224567,-541.8728,-543.2864
215250,1.2309173,3.716133,-542.9089,-544.1398
216000,1.2922956,3.6902761,-542.0351,-543.3274
216750,1.4643645,3.8163693,-545.5498,-547.01416
217500,1.3761519,3.680157,-541.65314,-543.02936
218250,1.4168706,3.8619409,-540.97485,-542.3917
219000,1.2097284,3.8969235,-542.1168,-543.32654
219750,1.4807374,3.614625,-545.83295,-547.31366
220500,1.5733641,3.6952534,-541.4952,-543.06854
221250,1.4066269,3.760015,-547.4389,-548.84546
222000,1.349472,3.9299848,-544.5679,-545.9173
222750,1.3646582,3.709744,-541.1362,-542.5009
223500,1.4468955,3.8408139,-543.66095,-545.1078
224250,1.3903182,3.8440452,-541.055,-542.44525
225000,1.3507054,3.7193897,-542.1728,-543.5235
225750,1.4714054,3.7536902,-540.928,-542.39935
226500,1.3435539,3.7409678,-542.34784,-543.6914
227250,1.3429717,3.7850778,-546.10236,-547.4453
228000,1.4623028,3.7771747,-541.1358,-542.5981
228750,1.3330923,3.962469,-541.74316,-543.07635
229500,1.2142127,3.7405462,-542.3057,-543.5199
230250,1.320695,3.9096153,-541.7622,-543.08295
231000,1.2938043,3.9699404,-543.09186,-544.3856
231750,1.5040011,3.7933855,-540.56683,-542.0708
232500,1.6006726,3.832622,-541.50885,-543.10956
233250,1.4781321,3.6491897,-542.52716,-544.0054
234000,1.2949066,3.7989128,-541.51953,-542.8145
234750,1.3631222,3.7918673,-542.84717,-544.2103
235500,1.3457298,3.7055066,-543.2272,-544.573
236250,1.253452,3.7577598,-548.8869,-550.1404
237000,1.3705667,3.8127604,-541.5347,-542.90533
237750,1.4370177,3.9096699,-542.2781,-543.7151
238500,1.3358922,3.8553588,-545.7684,-547.1043
239250,1.5063607,4.0088325,-545.1484,-546.6548
240000,1.1091604,3.9954069,-542.89655,-544.0057
240750,1.1991297,3.803396,-541.7006,-542.89966
241500,1.2885809,3.879466,-543.07916,-544.3678
242250,1.4023559,3.813624,-542.38104,-543.7834
243000,1.4477048,3.8573732,-540.9851,-542.43286
243750,1.4983429,3.772362,-542.22736,-543.72565
244500,1.4023356,3.8100376,-544.8816,-546.2839
245250,1.4148444,3.727818,-541.4341,-542.84894
246000,1.3976696,3.7627063,-541.5383,-542.93604
246750,1.4505525,3.6534994,-541.576,-543.02655
247500,1.4353502,3.8230834,-541.6065,-543.0419
248250,1.2606174,3.8153872,-541.95856,-543.2191
249000,1.3482339,3.8066776,-543.3914,-544.7397
249750,1.3591558,3.8801923,-550.28687,-551.6461
250500,1.3074831,3.8962064,-543.777,-545.0845
251250,1.4168569,3.676105,-541.92,-543.3368
252000,1.4221143,3.84636,-541.7549,-543.177
252750,1.3874241,3.758978,-540.95483,-542.34235
253500,1.6288425,3.728693,-541.0658,-542.69464
254250,1.4811412,3.889364,-542.6193,-544.1004
255000,1.4434769,3.8522577,-541.5708,-543.0143
255750,1.3433654,3.7546659,-542.0551,-543.3985
256500,1.4059732,3.7895038,-544.52545,-545.93146
257250,1.3728948,3.8870559,-541.9539,-543.3269
258000,1.4894252,3.717286,-542.84656,-544.33594
258750,1.2920016,3.767452,-540.53107,-541.82306
259500,1.5493835,3.800896,-541.5644,-543.1138
260250,1.6928843,3.7178686,-543.6404,-545.3333
261000,1.304093,3.6744719,-541.21265,-542.5168
261750,1.4479431,3.7520738,-540.37506,-541.823
262500,1.260059,3.917229,-542.07947,-543.3395
263250,1.3897518,3.7152283,-541.46204,-542.8517
264000,1.3560464,3.8306522,-542.23834,-543.59436
264750,1.1548815,3.7969818,-542.9417,-544.0966
265500,1.4171942,3.780485,-549.12134,-550.5385
266250,1.4011863,3.7856345,-541.58575,-542.98694
267000,1.4432433,3.7895408,-542.202,-543.6453
267750,1.2656862,3.7083225,-542.9103,-544.17596
268500,1.0861256,3.8053298,-541.6512,-542.7373
269250,1.5461731,3.7032533,-541.3989,-542.94507
270000,1.3757508,3.8184295,-541.05334,-542.4291
270750,1.3489923,3.8643682,-540.78595,-542.13495
271500,1.2640094,3.652468,-543.1288,-544.3928
272250,1.150206,3.7355444,-541.4765,-542.62665
273000,1.1815591,3.7534246,-541.89136,-543.0729
273750,1.3520972,3.6463103,-541.8056,-543.1577
274500,1.2181048,3.7385807,-545.0787,-546.29675
275250,1.4146981,3.8507192,-541.5303,-542.94495
276000,1.3789985,3.8438828,-541.5658,-542.9448
276750,1.353676,3.8104913,-541.528,-542.88165
277500,1.324796,3.6653411,-544.1238,-545.4485
278250,1.2556871,3.798449,-543.1433,-544.39905
279000,1.3148519,3.7689376,-545.6621,-546.9769
279750,1.4852687,3.8550947,-543.3099,-544.7951
280500,1.2955408,3.9152582,-542.3868,-543.6823
281250,1.2716403,3.929075,-542.5977,-543.8694
282000,1.5237683,3.809431,-545.6686,-547.1923
282750,1.3272928,3.7856529,-541.3081,-542.6355
283500,1.4115701,3.8697119,-544.1474,-545.559
284250,1.2161286,3.889312,-543.2463,-544.4624
285000,1.5903211,3.8192313,-543.29346,-544.8838
285750,1.2978396,3.8351443,-541.6993,-542.99713
286500,1.3499365,3.855176,-541.60876,-542.9587
287250,1.6024272,3.787538,-540.1291,-541.7315
288000,1.4965369,3.7187579,-541.277,-542.7735
288750,1.470296,3.714662,-541.22626,-542.69653
289500,1.3097523,3.6179533,-541.36597,-542.6757
290250,1.0107387,3.7261486,-541.15125,-542.1619
291000,1.2753655,3.9495275,-541.4127,-542.68805
291750,1.347248,3.837094,-543.01495,-544.36224
292500,1.4747113,3.796089,-541.8556,-543.3303
293250,1.2787371,3.6960175,-543.56354,-544.8423
294000,1.173341,3.7608194,-542.0144,-543.18774
294750,1.4602611,3.7053123,-542.3332,-543.7934
295500,1.3414685,3.9454095,-541.41064,-542.7522
296250,1.2924935,3.616817,-543.1591,-544.45166
297000,1.3626113,3.7886474,-541.8581,-543.2206
297750,1.4549352,3.8604057,-541.8307,-543.28564
298500,1.5546994,3.8269067,-540.69775,-542.25244
299250,1.4586041,3.7869751,-540.525,-541.9835
300000,1.2045196,3.8395226,-542.25653,-543.46106
300750,1.3385539,3.7384753,-543.09875,-544.4373
301500,1.4983035,3.8058157,-542.6103,-544.1086
302250,1.5014596,3.7967253,-540.21063,-541.7121
303000,1.3653169,3.7209384,-542.3836,-543.74896
303750,1.4535575,3.620988,-541.4194,-542.87286
304500,1.5439699,3.680988,-541.92053,-543.4645
305250,1.2388155,3.825894,-542.40137,-543.64026
306000,1.3951144,3.7622204,-547.6535,-549.0486
306750,1.4572406,3.7709186,-544.52325,-545.9805
307500,1.4104369,3.685549,-549.0461,-550.45654
308250,1.1432974,3.6842568,-541.8686,-543.0119
309000,1.5742652,3.810947,-540.0748,-541.6491
309750,1.2711856,3.8492615,-542.23065,-543.5019
310500,1.2854058,3.7752595,-541.7382,-543.0236
311250,1.2858238,3.8639066,-541.75354,-543.0393
312000,1.2064131,3.7871706,-543.97943,-545.1859
312750,1.512383,3.8429785,-541.4131,-542.92554
313500,1.287931,3.8909397,-542.9755,-544.2634
314250,1.3164989,3.7200842,-541.8903,-543.20685
315000,1.345287,3.8339639,-541.74365,-543.0889
315750,1.1197218,3.7270522,-543.89465,-545.01434
316500,1.3907988,3.8623893,-541.16064,-542.55133
317250,1.2971709,3.833933,-540.74854,-542.04565
318000,1.5324316,3.7073572,-542.7681,-544.30054
318750,1.4634192,3.8690143,-541.21185,-542.67523
319500,1.3175961,3.667228,-542.2396,-543.55725
320250,1.4039305,3.7538047,-542.6047,-544.0086
321000,1.2803813,3.7571774,-542.20135,-543.4817
321750,1.1667248,3.7558525,-542.5244,-543.69116
322500,1.3267784,3.628714,-542.09106,-543.41785
323250,1.2951262,3.8902576,-542.1689,-543.464
324000,1.2325027,3.8898456,-542.3589,-543.5913
324750,1.1577965,3.9519105,-541.975,-543.1328
325500,1.3981392,3.7910128,-541.1895,-542.58765
326250,1.2842002,3.7868564,-541.80035,-543.0846
327000,1.3061943,4.0043454,-544.2779,-545.58405
327750,1.2936456,3.8479955,-543.20917,-544.5028
328500,1.3797598,3.5974302,-551.57526,-552.955
329250,1.2624447,3.8950522,-542.5291,-543.79156
330000,1.1795862,3.8382714,-542.21,-543.3896
330750,1.2141758,3.7487094,-542.64105,-543.85516
331500,1.4960519,3.7365754,-540.96014,-542.45624
332250,1.4462808,3.8558602,-541.4049,-542.85114
333000,1.1967543,3.86993,-541.4307,-542.62744
333750,1.1499228,3.8772159,-541.582,-542.7318
334500,1.3074955,3.8667715,-541.7649,-543.0723
335250,1.266999,3.9038384,-541.63794,-542.9049
336000,1.2676193,3.8154724,-540.9103,-542.1779
336750,1.2544851,3.7885842,-541.61304,-542.86755
337500,1.2858384,3.9698615,-545.76984,-547.05566
338250,1.4145362,3.7815955,-540.78595,-542.20056
339000,1.4004501,3.847046,-541.09,-542.4904
339750,1.3165383,3.8530838,-543.06445,-544.381
340500,1.4649343,3.9318817,-542.1079,-543.5729
341250,1.3530393,3.8422005,-542.4478,-543.80084
342000,1.5302873,3.818946,-541.2947,-542.8249
342750,1.5837997,3.768596,-547.5436,-549.1274
343500,1.4802866,3.7635355,-541.303,-542.78326
344250,1.465815,3.8010612,-541.65216,-543.1179
345000,1.6906742,3.6755283,-540.94025,-542.631
345750,1.279294,3.83982,-541.6753,-542.9546
346500,1.2616073,3.6241534,-542.12933,-543.39087
347250,1.3790467,3.739162,-541.5598,-542.9388
348000,1.3461436,3.7599542,-541.70105,-543.04706
348750,1.3732393,3.7490928,-544.4266,-545.79987
349500,1.5904115,3.767018,-541.8138,-543.4042
350250,1.353519,3.639724,-543.58966,-544.9432
351000,1.5414029,3.768088,-542.02026,-543.56165
351750,1.3722322,3.8681087,-542.28735,-543.65955
352500,1.4130062,3.7188058,-541.313,-542.7261
353250,1.3461262,3.704398,-550.4531,-551.79926
354000,1.3832207,3.8279657,-541.2806,-542.6638
354750,1.1511683,3.8772383,-547.5112,-548.6625
355500,1.3727318,3.7498734,-542.4486,-543.8213
356250,1.3768398,4.038385,-542.92957,-544.30634
357000,1.3073475,3.8454669,-547.26874,-548.576
357750,1.210932,3.7731314,-542.15186,-543.3628
358500,1.2340351,3.8800864,-542.1661,-543.4001
359250,1.1378824,3.9124143,-542.39825,-543.53613
360000,1.3295534,3.8544092,-541.73773,-543.0673
360750,1.2527564,3.7624748,-543.4084,-544.6612
361500,1.2679703,3.8448682,-540.76385,-542.03186
362250,1.0407405,3.7750287,-541.7548,-542.7956
363000,1.2649043,3.8426993,-542.15576,-543.42065
363750,1.4498794,3.6805995,-544.83673,-546.2866
364500,1.36392,3.6963036,-549.44037,-550.8043
365250,1.2785959,3.8089705,-542.2254,-543.5041
366000,1.291322,3.8711464,-541.4111,-542.70245
366750,1.2723672,3.7413898,-542.3498,-543.62213
367500,1.4481697,3.7650416,-542.0082,-543.4563
368250,1.2278152,3.7373154,-541.7668,-542.9945
369000,1.3143142,3.8114347,-541.5092,-542.8235
369750,1.2878668,3.7130806,-541.1314,-542.41925
370500,1.3285407,3.829854,-543.03284,-544.3614
371250,1.2470795,4.007273,-543.45447,-544.7016
372000,1.3876827,3.7612808,-540.61066,-541.9983
372750,1.438906,3.547942,-541.3656,-542.8045
373500,1.3338482,3.8073797,-542.3364,-543.6703
374250,1.2836167,3.8585336,-541.18774,-542.47144
375000,1.4138609,3.7961328,-540.8134,-542.2273
375750,1.4960774,3.751493,-540.69354,-542.18964
376500,1.729074,3.6953797,-542.02075,-543.7498
377250,1.2617074,3.65952,-542.28674,-543.54846
378000,1.2907182,3.9134138,-541.5021,-542.7928
378750,1.3562163,3.7863035,-542.145,-543.5012
379500,1.2646905,3.73016,-544.7601,-546.0248
380250,1.3103158,3.7414527,-541.0696,-542.3798
381000,1.4008737,3.7706492,-541.8705,-543.2713
381750,1.4051343,3.7854755,-542.4784,-543.88354
382500,1.3434575,3.5916145,-540.40906,-541.75256
383250,1.4301142,3.6772559,-541.4863,-542.9165
384000,1.2348981,3.8002374,-544.4568,-545.6916
384750,1.4314729,3.820255,-542.30786,-543.7393
385500,1.2134718,3.7944565,-541.8131,-543.0267
386250,1.4272089,3.7338924,-541.49335,-542.92053
387000,1.3398132,3.895772,-543.2657,-544.60547
387750,1.3853061,3.6631155,-541.8695,-543.2548
388500,1.2904526,3.7949383,-541.2711,-542.5616
389250,1.040761,3.7019417,-542.35034,-543.39105
390000,1.208314,3.6024854,-541.7231,-542.9314
390750,1.2896495,3.9497569,-541.69763,-542.9872
391500,1.2015221,3.758518,-542.44543,-543.647
392250,1.4648367,3.802451,-540.88556,-542.3504
393000,1.2216253,3.849298,-541.4909,-542.7125
