an_iter,KL_loss,attr_loss,recn_loss,net_loss
0,1.6077912,4.129587,-672.68384,-674.2916
750,3.5972292,3.803542,-176.27443,-179.87167
1500,7.1514955,3.916708,-166.23529,-173.38678
2250,7.485809,3.885583,-160.781,-168.26682
3000,8.020802,3.7582579,-159.19212,-167.21294
3750,9.171008,4.124263,-154.90681,-164.07784
4500,9.365635,3.8538876,-164.03674,-173.40239
5250,9.971967,3.8644423,-161.02773,-170.99971
